time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
837,-68.84107776,-73.79263915,-72.87230673,-71.52451868,-74.98730834,-71.40311731,-68.28481664,-72.03964853,-68.82962621,-63.66719131,-74.41644131,-67.77487343,-73.02497496,-68.11009603,-69.98448291,-67.31422902,-79.02341058,-77.06942144,-89.34035829,-82.83578218,-83.6047194,-77.43441784,-77.92569855,-75.39508675,-81.48650251,-78.37964218,-78.26661663,-79.52730206,-76.77804711,-79.49309608,-79.80036938,-82.53924335
838,-67.6276393,-68.37156486,-73.11908457,-73.69219674,-66.25743818,-67.51354899,-69.23144983,-74.33341117,-69.63913685,-67.06028719,-73.50997595,-69.99406561,-68.35194803,-68.85768448,-67.80002403,-67.0075438,-76.6449444,-79.35229582,-79.22123821,-77.31316099,-85.96107946,-81.60817996,-78.65467347,-79.9174425,-75.42840545,-83.44219437,-77.78789195,-84.48594221,-83.49562305,-79.79621795,-74.57421671,-80.84312025
839,-61.62448894,-72.88880178,-70.52839699,-70.07481146,-67.47610746,-73.11438841,-63.38036611,-71.09563345,-75.75685604,-68.11598613,-73.4291858,-72.43543583,-66.23864721,-70.39014683,-74.19806413,-69.6793208,-81.52214318,-80.82512331,-78.8099822,-80.95278338,-80.09928636,-78.36877338,-74.54818723,-80.2135896,-79.94331424,-79.27910024,-76.8733679,-80.18859159,-82.77095274,-76.28478359,-82.02676622,-77.72569227
840,-72.02730132,-71.46415438,-67.80940054,-73.38300921,-70.32455247,-68.38133221,-68.5516541,-68.81688124,-67.88563337,-71.0360521,-70.40660943,-71.16815013,-70.50459026,-70.16421848,-69.58950737,-71.33801898,-82.63403326,-75.20918715,-80.69667888,-78.56516833,-79.36015063,-77.19452815,-79.10505532,-80.79438272,-82.37822783,-73.60200145,-84.68001011,-76.55469968,-81.89189196,-79.56234819,-75.87249442,-83.45772577
841,-67.85623949,-64.62786996,-73.06615945,-68.89178395,-68.39580931,-73.34781412,-70.54819261,-66.68792877,-71.72167169,-70.31080456,-68.98555042,-77.85996098,-71.6267956,-67.55921639,-70.69699594,-72.2124107,-80.95280096,-82.82911606,-79.96849628,-75.58860886,-82.34624973,-78.37440813,-79.30368454,-78.21039268,-81.86478813,-78.95068514,-82.11847267,-78.21433771,-74.3444242,-80.54709989,-80.08213442,-75.03583465
842,-70.17803465,-64.79235549,-68.97715454,-70.48048766,-69.8901193,-73.10273839,-74.52817178,-73.02981431,-66.79747445,-72.0898259,-74.50824082,-71.68912629,-77.90093246,-68.4120609,-73.03957981,-70.50916918,-79.16779725,-82.88248451,-76.05559986,-80.56795028,-80.79926572,-80.21608403,-80.44469954,-78.12312067,-84.63786057,-81.1244668,-75.80840798,-84.15357616,-82.22112077,-75.79097901,-79.71591297,-78.64675111
843,-72.85468222,-66.23790675,-66.0226483,-68.43658859,-71.74153289,-71.58905148,-70.84890718,-75.34497712,-69.03615764,-69.60748723,-68.83363664,-71.31859353,-69.65227169,-70.95247009,-69.78651214,-72.41315495,-76.12331095,-76.37209331,-83.75281664,-81.34113619,-79.23700767,-78.48763947,-78.91631784,-75.57792811,-80.96977133,-77.43842966,-74.66838323,-78.09065419,-80.04623422,-82.43504924,-75.65497163,-81.50122499
844,-70.53988201,-69.3097054,-72.35011877,-70.43733455,-70.51143983,-70.46678387,-73.70769348,-70.16976158,-66.33572601,-64.701581,-70.42428634,-69.31638088,-70.15987297,-68.82549855,-68.19554268,-72.2279385,-80.60932943,-82.55519797,-79.65803741,-76.75876918,-79.33107294,-79.70125193,-79.19704275,-76.19914401,-78.02115903,-83.95579647,-76.29993819,-74.75871906,-80.30198335,-82.7223117,-80.70326751,-82.30364821
845,-70.44674924,-67.95492519,-67.49501051,-74.37022855,-70.02473957,-66.59921628,-71.96253896,-67.53213126,-71.18981772,-67.51560866,-71.37322394,-74.72581249,-70.72466501,-73.13780687,-67.0392058,-72.279888,-81.02057015,-79.65064579,-84.12219546,-78.61387459,-81.99930973,-82.28175959,-80.58921503,-82.72293749,-78.28435021,-76.23353236,-80.26174423,-77.75649735,-82.96529716,-78.55480656,-77.2632087,-82.47071985
846,-74.02004434,-67.79450452,-72.21127444,-68.99474264,-64.01442186,-75.28073928,-69.5787244,-66.88885735,-74.38271885,-72.67172903,-72.93960026,-70.01365288,-69.67473095,-67.12967931,-69.69098868,-70.19535445,-76.84747273,-72.75257833,-83.76498455,-76.25492657,-81.35630891,-75.32745229,-79.00869938,-76.66056087,-80.50339004,-84.05884933,-76.90282349,-79.06310944,-84.26071475,-84.24257148,-78.64929992,-81.51279398
847,-65.30242636,-69.92270314,-70.98463526,-73.8207247,-75.54269089,-69.19782069,-69.95096076,-69.65714452,-69.83197331,-72.35764353,-66.3193725,-70.6954359,-66.42733897,-66.15558072,-72.73311734,-71.20943961,-82.29802666,-85.51069048,-84.74043707,-78.0085934,-82.84103832,-78.62327343,-79.22471159,-83.38846276,-79.93939845,-76.69598469,-79.50809939,-83.06446831,-79.41620815,-82.66807149,-80.55007188,-83.69272201
848,-67.94040588,-67.20776463,-73.12230956,-72.37979302,-70.93036711,-72.3731101,-66.90566319,-70.28804524,-72.42095646,-67.02698585,-66.69508308,-70.42572482,-69.82704418,-68.11720864,-71.76354716,-73.2569434,-77.89319649,-79.40098979,-78.27727446,-74.17915928,-82.36801391,-82.95372681,-77.12128687,-80.96586581,-77.28292573,-80.80188672,-78.54098864,-78.64966504,-83.38330285,-81.45062166,-81.96286895,-77.4076498
849,-73.06121105,-69.60293698,-72.88387503,-71.60697249,-71.99611671,-67.94134413,-75.08961689,-77.38649696,-66.5010156,-69.83283945,-68.51934746,-77.10072314,-70.2284956,-70.20533673,-67.54100212,-72.19070909,-77.80089147,-76.04981868,-82.69071501,-79.61689407,-79.36761583,-82.71863115,-80.48981611,-85.34673252,-80.65736608,-79.57137315,-87.66307906,-77.77391646,-76.52185119,-79.51236445,-78.61875891,-80.33046758
850,-64.64726923,-72.4700499,-72.8834119,-72.66100668,-74.8179067,-66.95289951,-72.06443992,-70.38077212,-68.97289577,-73.98902212,-65.64986697,-64.90104177,-69.37409643,-68.1132121,-68.68117078,-72.49376785,-77.96829214,-73.93628967,-78.3726392,-77.71644376,-80.56503603,-85.4118263,-84.03976996,-79.29523953,-81.14596796,-77.61487636,-78.46051171,-84.70252253,-79.78129114,-78.11858504,-76.10881289,-78.37347847
851,-68.57116688,-64.85940168,-70.57051162,-71.26757882,-71.1036644,-71.96972784,-68.37826267,-73.72304488,-71.43209725,-71.50494099,-71.78200232,-72.5435646,-69.0291716,-66.29581627,-72.48750657,-69.07704815,-75.45731103,-77.97329046,-79.9638168,-78.61795755,-82.22892478,-81.35265182,-75.18980598,-80.75603057,-78.24108848,-79.14109716,-78.76312749,-80.13311605,-82.44848199,-84.35489867,-88.55465648,-79.66624139
852,-71.99539741,-69.4373396,-72.59979731,-74.5221299,-68.61509101,-72.33489559,-69.93184821,-66.94713283,-70.24231736,-75.13054338,-61.01338554,-68.60144181,-72.72490918,-72.15279668,-73.1508028,-67.61003438,-80.35357496,-78.32000117,-80.65631377,-78.32919511,-81.12194331,-82.54774883,-75.27624639,-80.20260681,-83.15793648,-75.6849784,-83.25472661,-82.60437644,-81.86427068,-82.55839318,-79.79502099,-77.24121225
853,-67.77132124,-69.87695863,-68.73477898,-72.72360719,-65.52537699,-74.03284639,-73.03683503,-72.90386412,-72.40354276,-70.91545225,-69.23513289,-71.4634079,-64.19694323,-65.81186526,-72.06289951,-73.2218262,-81.45949603,-82.17441201,-79.86696634,-81.62027288,-79.24269785,-83.72407834,-80.0029896,-79.44077363,-75.17135254,-81.06839176,-78.04235112,-78.13590008,-79.52496153,-82.75547677,-80.20606055,-77.37105494
854,-71.00824092,-68.41652631,-66.68575717,-64.30550443,-68.62522041,-67.44552784,-67.86880236,-63.49787397,-67.20000747,-73.56732132,-63.09983472,-69.49553624,-72.11380732,-73.8134195,-69.82089204,-66.79077529,-81.8156335,-83.07736889,-84.90187044,-73.7607266,-79.79839693,-78.86020676,-80.77564044,-79.15930918,-79.6259904,-85.8886084,-81.21033681,-81.22452075,-84.02204916,-81.40639699,-79.24277324,-84.18169303
855,-70.44574248,-64.49959569,-70.11855168,-66.6912297,-68.97112957,-66.78639401,-74.97142258,-69.58513985,-72.70400716,-68.26365161,-67.96746577,-67.11868635,-74.22735655,-66.78387515,-68.35723726,-71.37640164,-78.04124708,-78.93425614,-80.03216253,-84.85011358,-76.03852105,-83.16031857,-79.0414902,-73.61477744,-84.2506869,-79.43191307,-81.49727181,-83.13650697,-79.30936848,-77.35079684,-79.82818579,-78.07473159
856,-72.89328797,-67.66613407,-65.37833691,-75.52093031,-73.78564271,-66.25907113,-68.10808759,-69.91908366,-65.59261019,-73.92250113,-67.47141279,-68.0268943,-73.69281263,-66.32161151,-70.74727988,-72.09425099,-84.02632055,-75.99233401,-78.47366161,-84.34756005,-79.99292227,-80.45081688,-78.10535097,-82.28924621,-76.42383652,-74.90547026,-83.1191974,-79.06545258,-80.26950245,-79.92305025,-83.94371892,-83.3560577
857,-75.21405357,-69.56927079,-69.2598455,-72.66567005,-69.55469943,-73.05827759,-70.93824905,-64.25758647,-75.9474756,-73.72468721,-70.00143179,-73.38825514,-69.39261569,-68.13799812,-66.45763156,-71.51304198,-82.39341926,-82.57956987,-82.55477402,-80.5641666,-76.34826138,-78.16296641,-82.36695477,-76.57852857,-77.31647066,-78.76508128,-80.26527096,-81.31773229,-82.47641132,-80.21091209,-80.28870504,-79.3582152
858,-68.08036295,-66.46045813,-72.73305384,-69.6519931,-67.84216473,-72.37186664,-73.26190947,-69.49842717,-68.75538261,-68.02642964,-69.71401968,-71.6391669,-68.56447806,-73.14894212,-70.60353318,-70.19621815,-79.56969328,-83.75894503,-78.27587781,-78.78780895,-75.24488857,-74.16349798,-75.1669854,-80.13285389,-80.11077015,-79.5451338,-83.28027291,-80.73757599,-81.65443822,-80.15769455,-75.86768403,-87.79397781
859,-68.67874583,-68.0678993,-67.84684885,-68.3869573,-72.5324283,-70.32325337,-71.46927992,-73.08278579,-72.85544356,-70.11761685,-68.35688993,-71.28264472,-72.89237985,-68.31950251,-75.3945168,-70.05730635,-77.31960191,-83.56516722,-77.17693052,-80.5961911,-77.22253822,-87.45804403,-81.25596116,-75.69061982,-77.91464868,-84.6788709,-81.26695815,-78.03240668,-80.47806526,-82.69430279,-80.80975706,-78.87453235
860,-73.76803194,-75.65116425,-68.85271535,-68.87985228,-68.35486346,-71.61041166,-73.18990703,-70.04381111,-71.58069462,-70.29696852,-66.2492275,-71.20906014,-76.76145634,-73.45046261,-69.25420035,-75.37266201,-75.96747856,-83.43006272,-79.57685123,-86.20793144,-75.29747072,-79.43049146,-76.63382516,-83.54752247,-77.85341917,-82.9579959,-82.0067448,-77.60116108,-82.17052752,-79.27400325,-82.24980769,-80.00541834
861,-71.87572056,-69.27918862,-65.48469905,-70.94982739,-67.52626434,-68.01741934,-70.94232833,-66.47345268,-71.88813339,-70.45050294,-71.61266665,-69.25068863,-68.34490303,-68.54571875,-70.19334479,-72.39505079,-84.08670251,-79.54294281,-74.43774262,-75.63968003,-72.70632715,-88.88651181,-78.78832987,-77.26181618,-76.66174651,-80.20742738,-80.83062837,-82.62552624,-79.36804391,-84.24313378,-80.95073279,-75.51876628
862,-63.46175358,-71.51219753,-71.59507867,-69.05782242,-70.72605402,-68.86112157,-69.54735374,-72.19137259,-71.84646758,-73.10828163,-74.16764642,-66.82373686,-67.58946506,-72.81444099,-69.16827784,-72.016629,-78.8632578,-79.44032572,-78.18393345,-83.12843653,-75.36764689,-77.96019174,-80.77397713,-82.71449925,-72.78605542,-79.51607368,-81.32094838,-80.82193002,-79.67930304,-81.05938994,-81.14209309,-84.58860769
863,-66.1304773,-70.84458597,-71.37926182,-71.12144865,-66.653144,-68.3464197,-72.82538039,-66.31088586,-70.12354629,-67.62963865,-72.4053056,-68.82061623,-66.12506048,-69.85087834,-73.86158149,-61.35611275,-85.89901723,-82.14385508,-76.48089661,-81.88933271,-81.96969039,-78.58005804,-79.61749725,-79.21539552,-80.46045893,-86.44615469,-81.44889118,-81.17137982,-81.79410355,-80.33347578,-79.4792823,-78.40906137
864,-68.41250932,-74.00424536,-67.93996951,-74.26956308,-73.41206321,-67.66066258,-60.61676091,-66.83019521,-69.34583095,-71.32235189,-69.98435902,-71.84468681,-71.64679484,-68.87869274,-73.81494719,-69.64068646,-81.26163681,-78.19685028,-83.94192373,-75.91646142,-80.00238696,-81.23127676,-85.34195681,-77.90642211,-79.830708,-75.25474657,-81.86555768,-76.42126722,-83.39438336,-79.55010612,-75.58957023,-77.05614829
865,-70.26095071,-75.53086852,-71.79006654,-68.84234053,-69.83998913,-75.19145657,-66.53937584,-74.73456891,-65.61588914,-72.48811636,-75.65739243,-68.61239338,-72.15048063,-67.83982515,-70.29064433,-67.18570335,-78.32706634,-76.88520399,-78.95936204,-80.76565658,-82.4180641,-81.87538748,-84.15242644,-82.41853065,-86.8842945,-79.13630077,-79.0802982,-82.91221916,-78.11276867,-79.90613074,-83.05143138,-81.48120876
866,-69.93403375,-69.41056642,-73.082424,-69.1336274,-72.76013944,-72.10360546,-69.45172876,-67.54961325,-70.13660939,-67.78649587,-73.07363648,-69.75502096,-64.5280669,-73.6381139,-71.75014624,-72.34823469,-79.54358217,-84.48636472,-76.28235566,-77.91511752,-77.99818932,-79.25044867,-79.51073998,-79.94987181,-83.2012742,-83.23390538,-82.28254669,-76.76324283,-76.52761289,-72.15936151,-82.80882437,-76.8703441
867,-67.08176367,-70.33811722,-70.24908286,-75.027379,-69.72765841,-72.3925912,-70.76529515,-64.82054237,-67.1223765,-69.87230492,-67.09149132,-65.63582909,-72.66296786,-66.89720635,-68.8829605,-63.96322972,-82.79352742,-81.99935159,-80.37217392,-70.72203094,-86.40834111,-80.71456281,-78.29475091,-76.84246494,-78.56570834,-81.06759659,-81.36502685,-82.3120016,-81.79921044,-79.9192111,-79.06078293,-82.17272571
868,-69.88140704,-72.70822281,-72.64718293,-71.366529,-72.63329838,-68.73074183,-67.83679881,-67.98245977,-73.6632366,-67.36193546,-76.48681685,-73.08731081,-74.59429862,-71.19919987,-73.01286662,-70.30283774,-78.17530572,-81.93930033,-76.13239964,-75.10373749,-88.16503078,-78.3474872,-79.07379483,-73.29301916,-79.95553504,-82.62723304,-79.48641832,-80.82981468,-79.53352068,-85.98383187,-78.62750432,-82.47520059
869,-68.92118951,-69.6441306,-73.90762395,-70.87176881,-74.22937059,-67.3099569,-70.87493699,-70.29251419,-65.2531925,-67.53947659,-65.0770975,-66.57371279,-73.21279436,-67.49696372,-71.18065272,-66.73249534,-78.38321719,-75.35231195,-81.7836723,-83.26568853,-77.99946824,-81.80573717,-79.80259748,-80.74417632,-80.19893042,-81.80835614,-78.81878625,-92.02245517,-81.64933505,-77.23176828,-79.56526315,-77.68310476
870,-73.54202867,-64.86735349,-68.34466192,-63.09891338,-71.17586855,-69.46240232,-71.90977854,-74.55072115,-67.38022587,-72.15084598,-70.44126968,-68.58864272,-69.7656623,-75.7899165,-72.3100631,-69.55677253,-81.67091141,-77.31788091,-77.45677347,-77.2376862,-79.82340451,-81.8043907,-81.63846222,-74.03364938,-82.71671577,-74.94528547,-80.08593792,-85.67875051,-78.16283272,-81.12145969,-73.46250993,-78.31309964
871,-65.77987869,-65.7350238,-72.13130349,-69.83223514,-76.23690588,-65.10462853,-74.68835073,-71.87358357,-72.02623491,-68.54966225,-70.27155376,-75.15906521,-69.9913469,-74.29934259,-75.32717758,-75.16766475,-80.72690825,-79.81131434,-83.09876065,-80.30732722,-78.70896793,-81.49830007,-73.79141881,-77.38925191,-81.44466905,-78.72783795,-79.47164913,-78.30629076,-80.68957232,-73.97602354,-75.55768477,-80.53524673
872,-71.40180618,-68.6472911,-62.68648213,-66.2915268,-72.7282719,-69.25650064,-72.47588967,-71.61411392,-66.91383551,-67.86491218,-66.46937803,-69.39529318,-72.44401419,-71.03890521,-71.27524271,-67.80825649,-76.50539874,-79.24924514,-79.77254551,-82.79117603,-85.26405608,-81.48984788,-75.05021392,-78.13391467,-77.94545138,-80.70505346,-84.49918329,-81.27858664,-80.40383745,-79.61408392,-83.1168489,-74.90114816
873,-72.75117451,-67.82768848,-70.37989141,-67.03589574,-68.78957821,-72.40688782,-71.99816645,-71.17925486,-70.98183578,-70.13965948,-66.79647172,-66.53993198,-73.79559199,-68.84441597,-70.55145578,-67.48367752,-77.72280096,-78.35914521,-77.80321043,-85.62732495,-73.67039544,-85.43179345,-76.61124567,-78.39761555,-84.27037652,-79.75224334,-77.00649211,-78.29098057,-78.61432908,-76.51944443,-86.99444997,-76.70511004
874,-72.85015992,-70.18889098,-71.8276956,-69.28249557,-71.45016672,-71.89521661,-68.94777004,-73.59200161,-67.69584932,-67.20703494,-75.02848344,-72.2348678,-63.44842202,-68.95986948,-71.29061857,-68.2262562,-85.87666503,-83.97090021,-80.26464298,-79.91267332,-78.60049148,-81.8761343,-79.29233545,-78.79065484,-79.76652762,-83.35523764,-74.98444834,-82.32812597,-81.90541907,-78.5995495,-77.62997739,-77.35767657
875,-71.07580653,-66.85006111,-75.78753724,-70.49651198,-69.45039742,-71.59598116,-67.36030453,-69.04979034,-71.7944721,-80.09797764,-67.9323074,-69.42493497,-72.76639772,-67.1758784,-72.49351276,-69.5737008,-75.95484719,-77.97318643,-77.46234699,-80.94895457,-81.08714001,-80.37912075,-80.36131808,-82.74357942,-78.56724081,-81.34214393,-76.19440907,-81.80066143,-83.46909582,-79.44972344,-79.83788175,-75.40269051
876,-65.68774884,-71.14892645,-74.03603595,-72.54462914,-66.67565283,-68.90901637,-72.34708836,-71.4612611,-68.45823469,-74.59241318,-68.78009679,-70.91340679,-73.66382967,-66.5888781,-70.24475855,-67.31565793,-79.37577252,-71.38416244,-81.3438117,-80.77490533,-75.07099139,-84.89573502,-80.05450067,-85.64739697,-85.12285292,-81.24455007,-80.91570677,-84.21785078,-74.19169473,-78.05470069,-81.03613417,-79.35018191
877,-73.62156872,-70.40473964,-70.93459409,-68.8093259,-67.01468413,-72.28254952,-70.08955043,-70.89456371,-76.98005545,-66.34087856,-69.80650953,-71.85199542,-70.48047694,-64.80997527,-73.63936308,-73.19018895,-79.78682252,-77.8461542,-83.40323675,-80.7520838,-82.72970959,-80.58663279,-79.95962863,-81.57579993,-81.26405321,-78.37578352,-75.85438111,-77.74170802,-81.20415524,-80.67577676,-78.42851729,-81.74382888
878,-66.19163929,-66.46699131,-69.83468684,-68.93071341,-69.64316499,-68.3225241,-69.90510854,-69.1619083,-66.87274194,-72.18651909,-70.58450237,-71.2724907,-69.41883247,-71.83159865,-70.96798081,-76.41250252,-76.51074473,-80.48360194,-75.84371774,-82.64133285,-86.40224386,-76.75644229,-79.97527205,-78.31615228,-78.34000967,-79.93152658,-86.52497769,-79.4595075,-80.24611628,-79.09414342,-82.15237561,-79.96551225
879,-71.5143947,-73.35190038,-76.11711197,-68.90477597,-75.04704023,-69.14493096,-71.50950225,-66.52787772,-76.79039993,-70.82890891,-72.37293001,-72.18033393,-69.82496674,-66.83012217,-73.17234443,-74.1847222,-80.24290808,-77.90457188,-84.33579139,-80.48861968,-81.25072154,-80.46137308,-82.78908633,-78.3066859,-82.53284762,-76.93191856,-80.18058653,-76.74872503,-78.21412483,-79.76752404,-86.63521135,-83.96461419
880,-70.12991611,-68.04033862,-74.01983416,-68.28759445,-65.57127111,-65.92953505,-69.21236677,-66.81541644,-73.18879709,-66.88293442,-67.10839531,-72.72536311,-64.27826585,-68.73054819,-69.71997716,-69.14364085,-80.81557277,-74.01778403,-77.73942429,-76.17548319,-80.52100733,-80.06680264,-77.54779163,-80.15775341,-78.50893536,-82.45491841,-79.92185651,-82.92183229,-80.45310668,-79.86645163,-82.24217776,-85.40526202
881,-65.92534233,-70.17126654,-71.3908482,-72.19812721,-69.85740263,-74.49013369,-77.29534684,-66.65319033,-72.87031737,-67.91349567,-70.48471079,-72.49284722,-71.11109647,-71.42477965,-72.53348166,-68.46776453,-79.2099261,-78.60561847,-78.2642774,-76.9849814,-81.96170773,-83.08725495,-79.04775138,-78.49966151,-75.84944925,-82.54016038,-79.48137007,-78.25791993,-84.48249211,-82.92968968,-78.05908362,-83.39607367
882,-72.59544355,-71.14994548,-68.06700411,-71.68461005,-69.79365237,-67.00133732,-73.01140431,-66.55566755,-70.36210964,-66.15498461,-70.82657208,-71.12097565,-68.56645326,-70.7377757,-71.47952857,-64.47698109,-77.67921685,-84.20479444,-80.2040442,-77.09061178,-77.74848314,-76.96317302,-76.90946695,-78.76900506,-85.30154519,-80.51994236,-74.27808977,-79.5414083,-80.82842384,-83.48921037,-76.66296159,-78.78109456
883,-67.36445933,-71.92690987,-73.07477427,-65.77390521,-67.70655619,-70.69951417,-66.98503393,-72.90600245,-67.53319809,-64.20539279,-64.56626613,-65.47900364,-69.24191791,-66.98116908,-69.24127104,-77.00279477,-75.32748647,-84.34252324,-77.25066458,-77.75155632,-79.72040843,-78.75627783,-79.86417223,-76.76220687,-76.48374802,-75.96412219,-80.46983782,-82.75997214,-80.26405459,-80.23467961,-80.79062939,-79.72418564
