,NAME,NAICS2017_LABEL,OWNER_SEX_LABEL,OWNER_ETH_LABEL,OWNER_RACE_LABEL,OWNER_VET_LABEL,QDESC_LABEL,OWNCHAR_LABEL,OWNPDEMP,OWNPDEMP_PCT,OWNPDEMP_S,OWNPDEMP_PCT_S
5717,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Professional degree beyond a bachelor's degree,11239,9.3,6.6,0.6
5718,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Total reporting,120756,100.0,1.8,0.0
5719,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Item not reported,4593,0.0,10.2,0.0
5720,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Biological, agricultural and environmental life sciences",2223,4.0,9.2,0.4
5721,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Chemistry, except biochemistry",1054,1.9,21.9,0.4
5722,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Computer and mathematical sciences and other technology and technical fields,2200,4.0,14.9,0.5
5723,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Earth, atmospheric and ocean sciences",257,0.5,21.5,0.1
5724,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Economics, political, psychology, sociology and other social sciences",3129,5.7,7.7,0.4
5725,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Engineering,5121,9.3,8.1,0.6
5726,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Health,10097,18.4,7.0,1.1
5727,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Physics and astronomy,256,0.5,29.8,0.1
5728,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Science and mathematics teacher education,678,1.2,10.7,0.1
5729,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Other science and engineering related fields, not listed above",2282,4.2,13.9,0.6
5730,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Art and humanities fields,3031,5.5,7.7,0.4
5731,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Education, except science and math teacher education",2897,5.3,9.3,0.4
5732,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Management and administration fields,12141,22.1,4.4,0.9
5733,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Sales and marketing fields,4356,7.9,7.1,0.5
5734,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Social service and related fields,1114,2.0,8.5,0.2
5735,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Other non-science and non-engineering related fields, not listed above",10617,19.3,6.0,1.3
5736,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Total reporting,54923,100.0,2.8,0.0
5737,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Item not reported,0,0.0,0.0,0.0
5738,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"No Bachelor's, Master's, Doctorate, or Professional Degree",70271,0.0,2.3,0.0
5739,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,Under 25,419,0.3,22.2,0.1
5740,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,25 to 34,6378,5.3,9.0,0.4
5741,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,35 to 44,17789,14.7,4.8,0.7
5742,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,45 to 54,31993,26.4,4.1,0.7
5743,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,55 to 64,40287,33.2,3.0,0.9
5744,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,65 or over,24509,20.2,3.0,0.7
5745,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,Total reporting,121372,100.0,1.7,0.0
5746,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,Item not reported,3977,0.0,11.6,0.0
5747,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Wanted to be my own boss: Not important,15840,13.1,5.4,0.6
5748,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Wanted to be my own boss: Somewhat important,33642,27.7,2.3,0.7
5749,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Wanted to be my own boss: Very important,71524,59.0,2.4,0.9
5750,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Flexible hours: Not important,23746,19.6,2.6,0.5
5751,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Flexible hours: Somewhat important,37769,31.2,2.9,0.8
5752,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Flexible hours: Very important,59250,48.9,3.1,1.1
5753,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Balance work and family: Not important,18091,14.9,2.5,0.4
5754,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Balance work and family: Somewhat important,40017,33.0,3.1,0.9
5755,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Balance work and family: Very important,62674,51.7,2.8,1.0
5756,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Greater income: Not important,13594,11.2,4.8,0.5
5757,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Greater income: Somewhat important,36454,30.1,3.1,0.8
5758,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Greater income: Very important,70268,58.0,2.7,1.1
5759,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Best avenue for ideas: Not important,18034,14.9,4.2,0.5
5760,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Best avenue for ideas: Somewhat important,40105,33.1,2.9,0.7
5761,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Best avenue for ideas: Very important,62504,51.6,2.2,0.9
5762,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Couldn't find a job: Not important,94333,77.8,1.8,0.6
5763,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Couldn't find a job: Somewhat important,17759,14.6,4.8,0.6
5764,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Couldn't find a job: Very important,7920,6.5,7.6,0.5
5765,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Work for self: Not important,37709,31.1,3.7,0.9
5766,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Work for self: Somewhat important,46141,38.1,2.8,0.9
5767,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Work for self: Very important,36884,30.4,2.5,0.6
